date,source,target,value
2020-03-06,"無症状者
9.31%","入院治療を要する者
81.38%",25
2020-03-06,"入院治療を要する者
81.38%","無症状入院中の者
4.2%",14
2020-03-06,"入院治療を要する者
81.38%","入院待機中の者
6.01%",11
2020-03-06,"PCR検査陽性者
100.00%","有症状者
90.69%",302
2020-03-06,"有症状者
90.69%","退院した者
16.82%",50
2020-03-06,"有症状者
90.69%","入院治療を要する者
81.38%",246
2020-03-06,"入院治療を要する者
81.38%","軽〜中等症の者
41.74%",139
2020-03-06,"入院治療を要する者
81.38%","人工呼吸又は
ICUに入院している者
9.01%",30
2020-03-06,"入院治療を要する者
81.38%","確認中
20.42%",68
2020-03-06,"入院治療を要する者
81.38%","入院待機中の者
6.01%",9
2020-03-06,"有症状者
90.69%","死亡者
1.8%",6
2020-03-06,"PCR検査陽性者
100.00%","症状有無確認中
0%",0
2020-03-07,"PCR検査陽性者
100.00%","無症状者
9.44%",37
2020-03-07,"無症状者
9.44%","退院した者
16.07%",10
2020-03-07,"無症状者
9.44%","入院治療を要する者
82.4%",27
2020-03-07,"入院治療を要する者
82.4%","無症状入院中の者
6.12%",24
2020-03-07,"入院治療を要する者
82.4%","入院待機中の者
3.32%",3
2020-03-07,"PCR検査陽性者
100.00%","有症状者
90.56%",355
2020-03-07,"有症状者
90.56%","退院した者
16.07%",53
2020-03-07,"有症状者
90.56%","入院治療を要する者
82.4%",296
2020-03-07,"入院治療を要する者
82.4%","軽〜中等症の者
44.9%",176
2020-03-07,"入院治療を要する者
82.4%","人工呼吸又は
ICUに入院している者
7.14%",28
2020-03-07,"入院治療を要する者
82.4%","確認中
20.92%",82
2020-03-07,"入院治療を要する者
82.4%","入院待機中の者
3.32%",10
2020-03-07,"有症状者
90.56%","死亡者
1.53%",6
2020-03-07,"PCR検査陽性者
100.00%","症状有無確認中
0%",0
2020-03-08,"PCR検査陽性者
100.00%","無症状者
9.57%",42
2020-03-08,"無症状者
9.57%","退院した者
15.26%",10
2020-03-08,"無症状者
9.57%","入院治療を要する者
83.37%",32
2020-03-08,"入院治療を要する者
83.37%","無症状入院中の者
6.61%",29
2020-03-08,"入院治療を要する者
83.37%","入院待機中の者
3.42%",3
2020-03-08,"PCR検査陽性者
100.00%","有症状者
90.43%",397
2020-03-08,"有症状者
90.43%","退院した者
15.26%",57
2020-03-08,"有症状者
90.43%","入院治療を要する者
83.37%",334
2020-03-08,"入院治療を要する者
83.37%","軽〜中等症の者
43.96%",193
2020-03-08,"入院治療を要する者
83.37%","人工呼吸又は
ICUに入院している者
6.15%",27
2020-03-08,"入院治療を要する者
83.37%","確認中
23.23%",102
2020-03-08,"入院治療を要する者
83.37%","入院待機中の者
3.42%",12
2020-03-08,"有症状者
90.43%","死亡者
1.37%",6
2020-03-08,"PCR検査陽性者
100.00%","症状有無確認中
0%",0
2020-03-09,"PCR検査陽性者
100.00%","無症状者
9.53%",45
2020-03-09,"無症状者
9.53%","退院した者
18.64%",11
2020-03-09,"無症状者
9.53%","入院治療を要する者
79.87%",34
2020-03-09,"入院治療を要する者
79.87%","無症状入院中の者
6.78%",32
2020-03-09,"入院治療を要する者
79.87%","入院待機中の者
2.54%",2
2020-03-09,"PCR検査陽性者
100.00%","有症状者
90.47%",427
2020-03-09,"有症状者
90.47%","退院した者
18.64%",77
2020-03-09,"有症状者
90.47%","入院治療を要する者
79.87%",343
2020-03-09,"入院治療を要する者
79.87%","軽〜中等症の者
37.92%",179
2020-03-09,"入院治療を要する者
79.87%","人工呼吸又は
ICUに入院している者
6.99%",33
2020-03-09,"入院治療を要する者
79.87%","確認中
25.64%",121
2020-03-09,"入院治療を要する者
79.87%","入院待機中の者
2.54%",10
2020-03-09,"有症状者
90.47%","死亡者
1.48%",7
2020-03-09,"PCR検査陽性者
100.00%","症状有無確認中
0%",0
2020-03-10,"PCR検査陽性者
100.00%","無症状者
10.44%",52
2020-03-10,"無症状者
10.44%","退院した者
17.87%",12
2020-03-10,"無症状者
10.44%","入院治療を要する者
80.32%",40
2020-03-10,"入院治療を要する者
80.32%","無症状入院中の者
7.23%",36
2020-03-10,"入院治療を要する者
80.32%","入院待機中の者
3.41%",4
2020-03-10,"PCR検査陽性者
100.00%","有症状者
89.56%",446
2020-03-10,"有症状者
89.56%","退院した者
17.87%",77
2020-03-10,"有症状者
89.56%","入院治療を要する者
80.32%",360
2020-03-10,"入院治療を要する者
80.32%","軽〜中等症の者
39.36%",196
2020-03-10,"入院治療を要する者
80.32%","人工呼吸又は
ICUに入院している者
6.22%",31
2020-03-10,"入院治療を要する者
80.32%","確認中
24.1%",120
2020-03-10,"入院治療を要する者
80.32%","入院待機中の者
3.41%",13
2020-03-10,"有症状者
89.56%","死亡者
1.81%",9
2020-03-10,"PCR検査陽性者
100.00%","症状有無確認中
0%",0
2020-03-11,"PCR検査陽性者
100.00%","無症状者
10.87%",60
2020-03-11,"無症状者
10.87%","退院した者
18.66%",15
2020-03-11,"無症状者
10.87%","入院治療を要する者
79.17%",45
2020-03-11,"入院治療を要する者
79.17%","無症状入院中の者
7.25%",40
2020-03-11,"入院治療を要する者
79.17%","入院待機中の者
2.9%",5
2020-03-11,"PCR検査陽性者
100.00%","有症状者
89.13%",492
2020-03-11,"有症状者
89.13%","退院した者
18.66%",88
2020-03-11,"有症状者
89.13%","入院治療を要する者
79.17%",392
2020-03-11,"入院治療を要する者
79.17%","軽〜中等症の者
35.14%",194
2020-03-11,"入院治療を要する者
79.17%","人工呼吸又は
ICUに入院している者
4.71%",26
2020-03-11,"入院治療を要する者
79.17%","確認中
29.17%",161
2020-03-11,"入院治療を要する者
79.17%","入院待機中の者
2.9%",11
2020-03-11,"有症状者
89.13%","死亡者
2.17%",12
2020-03-11,"PCR検査陽性者
100.00%","症状有無確認中
0%",0
2020-03-12,"PCR検査陽性者
100.00%","無症状者
10.26%",62
2020-03-12,"無症状者
10.26%","退院した者
17.88%",15
2020-03-12,"無症状者
10.26%","入院治療を要する者
79.64%",47
2020-03-12,"入院治療を要する者
79.64%","無症状入院中の者
6.95%",42
2020-03-12,"入院治療を要する者
79.64%","入院待機中の者
2.48%",5
2020-03-12,"PCR検査陽性者
100.00%","有症状者
89.74%",542
2020-03-12,"有症状者
89.74%","退院した者
17.88%",93
2020-03-12,"有症状者
89.74%","入院治療を要する者
79.64%",434
2020-03-12,"入院治療を要する者
79.64%","軽〜中等症の者
37.91%",229
2020-03-12,"入院治療を要する者
79.64%","人工呼吸又は
ICUに入院している者
4.8%",29
2020-03-12,"入院治療を要する者
79.64%","確認中
27.48%",166
2020-03-12,"入院治療を要する者
79.64%","入院待機中の者
2.48%",10
2020-03-12,"有症状者
89.74%","死亡者
2.48%",15
2020-03-12,"PCR検査陽性者
100.00%","症状有無確認中
0%",0
2020-03-13,"PCR検査陽性者
100.00%","無症状者
10.32%",68
2020-03-13,"無症状者
10.32%","退院した者
18.21%",16
2020-03-13,"無症状者
10.32%","入院治療を要する者
78.91%",52
2020-03-13,"入院治療を要する者
78.91%","無症状入院中の者
7.13%",47
2020-03-13,"入院治療を要する者
78.91%","入院待機中の者
2.28%",5
2020-03-13,"PCR検査陽性者
100.00%","有症状者
89.68%",591
2020-03-13,"有症状者
89.68%","退院した者
18.21%",104
2020-03-13,"有症状者
89.68%","入院治療を要する者
78.91%",468
2020-03-13,"入院治療を要する者
78.91%","軽〜中等症の者
40.67%",268
2020-03-13,"入院治療を要する者
78.91%","人工呼吸又は
ICUに入院している者
4.86%",32
2020-03-13,"入院治療を要する者
78.91%","確認中
23.98%",158
2020-03-13,"入院治療を要する者
78.91%","入院待機中の者
2.28%",10
2020-03-13,"有症状者
89.68%","死亡者
2.88%",19
2020-03-13,"PCR検査陽性者
100.00%","症状有無確認中
0%",0
2020-03-14,"PCR検査陽性者
100.00%","無症状者
9.87%",69
2020-03-14,"無症状者
9.87%","退院した者
18.45%",18
2020-03-14,"無症状者
9.87%","入院治療を要する者
78.4%",51
2020-03-14,"入院治療を要する者
78.4%","無症状入院中の者
6.58%",46
2020-03-14,"入院治療を要する者
78.4%","入院待機中の者
2%",5
2020-03-14,"PCR検査陽性者
100.00%","有症状者
89.99%",629
2020-03-14,"有症状者
89.99%","退院した者
18.45%",111
2020-03-14,"有症状者
89.99%","入院治療を要する者
78.4%",497
2020-03-14,"入院治療を要する者
78.4%","軽〜中等症の者
41.77%",292
2020-03-14,"入院治療を要する者
78.4%","人工呼吸又は
ICUに入院している者
5.01%",35
2020-03-14,"入院治療を要する者
78.4%","確認中
23.03%",161
2020-03-14,"入院治療を要する者
78.4%","入院待機中の者
2%",9
2020-03-14,"有症状者
89.99%","死亡者
3%",21
2020-03-14,"PCR検査陽性者
100.00%","症状有無確認中
0.14%",1
2020-03-15,"PCR検査陽性者
100.00%","無症状者
9.71%",74
2020-03-15,"無症状者
9.71%","退院した者
18.64%",19
2020-03-15,"無症状者
9.71%","入院治療を要する者
77.56%",55
2020-03-15,"入院治療を要する者
77.56%","無症状入院中の者
6.56%",50
2020-03-15,"入院治療を要する者
77.56%","入院待機中の者
2.23%",5
2020-03-15,"PCR検査陽性者
100.00%","有症状者
89.37%",681
2020-03-15,"有症状者
89.37%","退院した者
18.64%",123
2020-03-15,"有症状者
89.37%","入院治療を要する者
77.56%",536
2020-03-15,"入院治療を要する者
77.56%","軽〜中等症の者
39.11%",298
2020-03-15,"入院治療を要する者
77.56%","人工呼吸又は
ICUに入院している者
4.72%",36
2020-03-15,"入院治療を要する者
77.56%","確認中
24.93%",190
2020-03-15,"入院治療を要する者
77.56%","入院待機中の者
2.23%",12
2020-03-15,"有症状者
89.37%","死亡者
2.89%",22
2020-03-15,"PCR検査陽性者
100.00%","症状有無確認中
0.92%",7
2020-03-16,"PCR検査陽性者
100.00%","無症状者
9.32%",74
2020-03-16,"無症状者
9.32%","退院した者
18.77%",21
2020-03-16,"無症状者
9.32%","入院治療を要する者
75.94%",53
2020-03-16,"入院治療を要する者
75.94%","無症状入院中の者
6.05%",48
2020-03-16,"入院治療を要する者
75.94%","入院待機中の者
2.52%",5
2020-03-16,"PCR検査陽性者
100.00%","有症状者
88.41%",702
2020-03-16,"有症状者
88.41%","退院した者
18.77%",128
2020-03-16,"有症状者
88.41%","入院治療を要する者
75.94%",550
2020-03-16,"入院治療を要する者
75.94%","軽〜中等症の者
37.78%",300
2020-03-16,"入院治療を要する者
75.94%","人工呼吸又は
ICUに入院している者
5.16%",41
2020-03-16,"入院治療を要する者
75.94%","確認中
24.43%",194
2020-03-16,"入院治療を要する者
75.94%","入院待機中の者
2.52%",15
2020-03-16,"有症状者
88.41%","死亡者
3.02%",24
2020-03-16,"PCR検査陽性者
100.00%","症状有無確認中
2.27%",18
2020-03-17,"PCR検査陽性者
100.00%","無症状者
10.88%",88
2020-03-17,"無症状者
10.88%","退院した者
19.28%",23
2020-03-17,"無症状者
10.88%","入院治療を要する者
76.76%",65
2020-03-17,"入院治療を要する者
76.76%","無症状入院中の者
7.42%",60
2020-03-17,"入院治療を要する者
76.76%","入院待機中の者
1.98%",5
2020-03-17,"PCR検査陽性者
100.00%","有症状者
88.63%",717
2020-03-17,"有症状者
88.63%","退院した者
19.28%",133
2020-03-17,"有症状者
88.63%","入院治療を要する者
76.76%",556
2020-03-17,"入院治療を要する者
76.76%","軽〜中等症の者
39.18%",317
2020-03-17,"入院治療を要する者
76.76%","人工呼吸又は
ICUに入院している者
5.69%",46
2020-03-17,"入院治療を要する者
76.76%","確認中
22.5%",182
2020-03-17,"入院治療を要する者
76.76%","入院待機中の者
1.98%",11
2020-03-17,"有症状者
88.63%","死亡者
3.46%",28
2020-03-17,"PCR検査陽性者
100.00%","症状有無確認中
0.49%",4
2020-03-18,"PCR検査陽性者
100.00%","無症状者
10.79%",92
2020-03-18,"無症状者
10.79%","退院した者
20.63%",26
2020-03-18,"無症状者
10.79%","入院治療を要する者
75.62%",66
2020-03-18,"入院治療を要する者
75.62%","無症状入院中の者
7.15%",61
2020-03-18,"入院治療を要する者
75.62%","入院待機中の者
1.64%",5
2020-03-18,"PCR検査陽性者
100.00%","有症状者
88.86%",758
2020-03-18,"有症状者
88.86%","退院した者
20.63%",150
2020-03-18,"有症状者
88.86%","入院治療を要する者
75.62%",579
2020-03-18,"入院治療を要する者
75.62%","軽〜中等症の者
39.51%",337
2020-03-18,"入院治療を要する者
75.62%","人工呼吸又は
ICUに入院している者
5.39%",46
2020-03-18,"入院治療を要する者
75.62%","確認中
21.92%",187
2020-03-18,"入院治療を要する者
75.62%","入院待機中の者
1.64%",9
2020-03-18,"有症状者
88.86%","死亡者
3.4%",29
2020-03-18,"PCR検査陽性者
100.00%","症状有無確認中
0.35%",3
2020-03-19,"PCR検査陽性者
100.00%","無症状者
10.76%",96
2020-03-19,"無症状者
10.76%","退院した者
22.42%",27
2020-03-19,"無症状者
10.76%","入院治療を要する者
73.88%",69
2020-03-19,"入院治療を要する者
73.88%","無症状入院中の者
7.17%",64
2020-03-19,"入院治療を要する者
73.88%","入院待機中の者
1.68%",5
2020-03-19,"PCR検査陽性者
100.00%","有症状者
89.01%",794
2020-03-19,"有症状者
89.01%","退院した者
22.42%",173
2020-03-19,"有症状者
89.01%","入院治療を要する者
73.88%",590
2020-03-19,"入院治療を要する者
73.88%","軽〜中等症の者
39.91%",356
2020-03-19,"入院治療を要する者
73.88%","人工呼吸又は
ICUに入院している者
5.49%",49
2020-03-19,"入院治療を要する者
73.88%","確認中
19.62%",175
2020-03-19,"入院治療を要する者
73.88%","入院待機中の者
1.68%",10
2020-03-19,"有症状者
89.01%","死亡者
3.48%",31
2020-03-19,"PCR検査陽性者
100.00%","症状有無確認中
0.22%",2
2020-03-20,"PCR検査陽性者
100.00%","無症状者
10.45%",97
2020-03-20,"無症状者
10.45%","退院した者
22.84%",30
2020-03-20,"無症状者
10.45%","入院治療を要する者
73.38%",67
2020-03-20,"入院治療を要する者
73.38%","無症状入院中の者
6.68%",62
2020-03-20,"入院治療を要する者
73.38%","入院待機中の者
1.51%",5
2020-03-20,"PCR検査陽性者
100.00%","有症状者
89.33%",829
2020-03-20,"有症状者
89.33%","退院した者
22.84%",182
2020-03-20,"有症状者
89.33%","入院治療を要する者
73.38%",614
2020-03-20,"入院治療を要する者
73.38%","軽〜中等症の者
40.19%",373
2020-03-20,"入院治療を要する者
73.38%","人工呼吸又は
ICUに入院している者
5.39%",50
2020-03-20,"入院治療を要する者
73.38%","確認中
19.61%",182
2020-03-20,"入院治療を要する者
73.38%","入院待機中の者
1.51%",9
2020-03-20,"有症状者
89.33%","死亡者
3.56%",33
2020-03-20,"PCR検査陽性者
100.00%","症状有無確認中
0.22%",2
2020-03-21,"PCR検査陽性者
100.00%","無症状者
10.6%",104
2020-03-21,"無症状者
10.6%","退院した者
22.12%",30
2020-03-21,"無症状者
10.6%","入院治療を要する者
73.7%",73
2020-03-21,"入院治療を要する者
73.7%","無症状入院中の者
6.93%",68
2020-03-21,"入院治療を要する者
73.7%","入院待機中の者
1.33%",5
2020-03-21,"PCR検査陽性者
100.00%","有症状者
88.79%",871
2020-03-21,"有症状者
88.79%","退院した者
22.12%",187
2020-03-21,"有症状者
88.79%","入院治療を要する者
73.7%",650
2020-03-21,"入院治療を要する者
73.7%","軽〜中等症の者
40.98%",402
2020-03-21,"入院治療を要する者
73.7%","人工呼吸又は
ICUに入院している者
5.61%",55
2020-03-21,"入院治療を要する者
73.7%","確認中
18.86%",185
2020-03-21,"入院治療を要する者
73.7%","入院待機中の者
1.33%",8
2020-03-21,"有症状者
88.79%","死亡者
3.57%",35
2020-03-21,"PCR検査陽性者
100.00%","症状有無確認中
0.61%",6
